40 40 40 7
16398
0 0 0 183 2
0 0 1 16164 -1
0 0 2 0 0
0 0 3 5949 -1
0 0 4 5949 -1
0 0 5 0 0
0 0 6 14864 1
0 0 7 0 0
0 0 8 1079 2
0 0 9 5567 -1
0 0 10 13850 2
0 0 11 13591 0
0 0 12 13324 2
0 0 13 44 -1
0 0 14 0 0
0 0 15 0 0
0 0 16 0 0
0 0 17 0 0
0 0 18 0 0
0 0 19 0 0
0 0 20 0 0
0 0 21 0 0
0 0 22 10780 -1
0 0 23 829 1
0 0 24 670 -1
0 0 25 0 0
0 0 26 9770 1
0 0 27 0 0
0 0 28 0 0
0 0 29 962 -1
0 0 30 0 0
0 0 31 0 0
0 0 32 0 0
0 0 33 0 0
0 0 34 2718 -1
0 0 35 63 1
0 0 36 0 0
0 0 37 434 -1
0 0 38 0 0
0 0 39 1127 1
0 1 0 16390 1
0 1 1 3657 2
0 1 2 3657 2
0 1 3 0 0
0 1 4 0 0
0 1 5 0 0
0 1 6 3508 -1
0 1 7 0 0
0 1 8 14355 1
0 1 9 5567 -1
0 1 10 13840 1
0 1 11 13585 2
0 1 12 13320 -1
0 1 13 0 0
0 1 14 0 0
0 1 15 12535 2
0 1 16 0 0
0 1 17 12047 -1
0 1 18 0 0
0 1 19 0 0
0 1 20 0 0
0 1 21 2184 2
0 1 22 2184 2
0 1 23 10524 0
0 1 24 10277 2
0 1 25 0 0
0 1 26 9762 2
0 1 27 0 0
0 1 28 0 0
0 1 29 0 0
0 1 30 0 0
0 1 31 8479 -1
0 1 32 0 0
0 1 33 0 0
0 1 34 2718 -1
0 1 35 63 1
0 1 36 434 -1
0 1 37 183 2
0 1 38 183 2
0 1 39 183 2
0 2 0 6161 0
0 2 1 3657 2
0 2 2 0 0
0 2 3 0 0
0 2 4 15358 -1
0 2 5 0 0
0 2 6 893 1
0 2 7 893 1
0 2 8 0 0
0 2 9 0 0
0 2 10 52 2
0 2 11 0 0
0 2 12 0 0
0 2 13 0 0
0 2 14 0 0
0 2 15 12529 1
0 2 16 1303 2
0 2 17 1303 2
0 2 18 0 0
0 2 19 0 0
0 2 20 0 0
0 2 21 2184 2
0 2 22 2184 2
0 2 23 10519 1
0 2 24 10268 -1
0 2 25 0 0
0 2 26 0 0
0 2 27 0 0
0 2 28 9223 1
0 2 29 2887 2
0 2 30 386 1
0 2 31 8471 2
0 2 32 8192 -1
0 2 33 0 0
0 2 34 2718 -1
0 2 35 0 0
0 2 36 63 1
0 2 37 128 -1
0 2 38 6646 1
0 2 39 6161 0
0 3 0 6157 2
0 3 1 0 0
0 3 2 0 0
0 3 3 15600 2
0 3 4 15350 0
0 3 5 1814 -1
0 3 6 893 1
0 3 7 893 1
0 3 8 893 1
0 3 9 14090 -1
0 3 10 52 2
0 3 11 52 2
0 3 12 52 2
0 3 13 0 0
0 3 14 0 0
0 3 15 0 0
0 3 16 0 0
0 3 17 0 0
0 3 18 1032 1
0 3 19 0 0
0 3 20 0 0
0 3 21 676 -1
0 3 22 676 -1
0 3 23 0 0
0 3 24 0 0
0 3 25 9996 1
0 3 26 9749 2
0 3 27 0 0
0 3 28 0 0
0 3 29 0 0
0 3 30 4309 2
0 3 31 4245 -1
0 3 32 0 0
0 3 33 0 0
0 3 34 0 0
0 3 35 0 0
0 3 36 7161 2
0 3 37 0 0
0 3 38 0 0
0 3 39 6157 2
0 4 0 0 0
0 4 1 0 0
0 4 2 0 0
0 4 3 0 0
0 4 4 901 -1
0 4 5 3537 0
0 4 6 893 1
0 4 7 14574 -1
0 4 8 0 0
0 4 9 0 0
0 4 10 52 2
0 4 11 1773 1
0 4 12 5389 0
0 4 13 13048 2
0 4 14 12777 1
0 4 15 0 0
0 4 16 0 0
0 4 17 0 0
0 4 18 479 2
0 4 19 479 2
0 4 20 3108 1
0 4 21 676 -1
0 4 22 676 -1
0 4 23 0 0
0 4 24 676 -1
0 4 25 0 0
0 4 26 9741 -1
0 4 27 2096 2
0 4 28 2096 2
0 4 29 0 0
0 4 30 386 1
0 4 31 386 1
0 4 32 2013 2
0 4 33 2013 2
0 4 34 0 0
0 4 35 0 0
0 4 36 3922 -1
0 4 37 0 0
0 4 38 0 0
0 4 39 6380 -1
0 5 0 0 0
0 5 1 0 0
0 5 2 0 0
0 5 3 15584 1
0 5 4 901 -1
0 5 5 15099 1
0 5 6 0 0
0 5 7 3478 1
0 5 8 3478 1
0 5 9 14072 -1
0 5 10 52 2
0 5 11 52 2
0 5 12 5389 0
0 5 13 13039 -1
0 5 14 12767 2
0 5 15 0 0
0 5 16 0 0
0 5 17 0 0
0 5 18 0 0
0 5 19 479 2
0 5 20 3108 1
0 5 21 0 0
0 5 22 676 -1
0 5 23 676 -1
0 5 24 676 -1
0 5 25 2970 2
0 5 26 2970 2
0 5 27 0 0
0 5 28 1216 1
0 5 29 0 0
0 5 30 8715 -1
0 5 31 386 1
0 5 32 0 0
0 5 33 168 -1
0 5 34 0 0
0 5 35 63 1
0 5 36 3922 -1
0 5 37 151 2
0 5 38 151 2
0 5 39 63 1
0 6 0 63 1
0 6 1 0 0
0 6 2 0 0
0 6 3 0 0
0 6 4 904 1
0 6 5 0 0
0 6 6 14836 -1
0 6 7 0 0
0 6 8 0 0
0 6 9 0 0
0 6 10 52 2
0 6 11 52 2
0 6 12 1759 1
0 6 13 0 0
0 6 14 12758 1
0 6 15 0 0
0 6 16 0 0
0 6 17 12017 1
0 6 18 0 0
0 6 19 90 -1
0 6 20 90 -1
