40 40 40 12
18279
0 0 0 96 1
0 0 1 96 1
0 0 2 1065 -1
0 0 3 7132 1
0 0 4 159 0
0 0 5 159 0
0 0 6 159 0
0 0 7 4513 1
0 0 8 159 0
0 0 9 15826 -1
0 0 10 4421 0
0 0 11 4421 0
0 0 12 14987 2
0 0 13 1029 -1
0 0 14 416 1
0 0 15 416 1
0 0 16 13791 -1
0 0 17 230 2
0 0 18 230 2
0 0 19 252 0
0 0 20 252 0
0 0 21 580 1
0 0 22 1706 -1
0 0 23 1706 -1
0 0 24 1706 -1
0 0 25 2380 2
0 0 26 1260 0
0 0 27 1260 0
0 0 28 86 -1
0 0 29 86 -1
0 0 30 86 -1
0 0 31 1116 0
0 0 32 1116 0
0 0 33 9160 1
0 0 34 86 -1
0 0 35 2234 2
0 0 36 4995 -1
0 0 37 8106 0
0 0 38 96 1
0 0 39 96 1
0 1 0 3485 -1
0 1 1 18012 0
0 1 2 1065 -1
0 1 3 159 0
0 1 4 159 0
0 1 5 2146 -1
0 1 6 2146 -1
0 1 7 16393 2
0 1 8 6800 1
0 1 9 6800 1
0 1 10 15534 -1
0 1 11 1509 1
0 1 12 1509 1
0 1 13 14665 2
0 1 14 1769 0
0 1 15 1769 0
0 1 16 230 2
0 1 17 230 2
0 1 18 2017 1
0 1 19 2017 1
0 1 20 252 0
0 1 21 1469 2
0 1 22 252 0
0 1 23 1699 1
0 1 24 1699 1
0 1 25 1260 0
0 1 26 1260 0
0 1 27 205 1
0 1 28 205 1
0 1 29 2340 2
0 1 30 1116 0
0 1 31 47 -1
0 1 32 9449 2
0 1 33 9153 0
0 1 34 86 -1
0 1 35 2234 2
0 1 36 2234 2
0 1 37 8100 1
0 1 38 3485 -1
0 1 39 3485 -1
0 2 0 96 1
0 2 1 96 1
0 2 2 1065 -1
0 2 3 4633 2
0 2 4 4633 2
0 2 5 4633 2
0 2 6 2146 -1
0 2 7 16387 0
0 2 8 508 2
0 2 9 508 2
0 2 10 1509 1
0 2 11 1509 1
0 2 12 14970 2
0 2 13 4370 -1
0 2 14 267 1
0 2 15 230 2
0 2 16 230 2
0 2 17 230 2
0 2 18 252 0
0 2 19 252 0
0 2 20 252 0
0 2 21 252 0
0 2 22 1003 -1
0 2 23 1975 2
0 2 24 1975 2
0 2 25 196 -1
0 2 26 205 1
0 2 27 205 1
0 2 28 10521 -1
0 2 29 1116 0
0 2 30 9978 2
0 2 31 47 -1
0 2 32 9441 1
0 2 33 2266 -1
0 2 34 2247 2
0 2 35 1881 -1
0 2 36 1881 -1
0 2 37 1881 -1
0 2 38 7843 0
0 2 39 96 1
0 3 0 2189 -1
0 3 1 96 1
0 3 2 96 1
0 3 3 1065 -1
0 3 4 1555 0
0 3 5 1555 0
0 3 6 1800 1
0 3 7 1800 1
0 3 8 1800 1
0 3 9 508 2
0 3 10 1509 1
0 3 11 2073 2
0 3 12 6537 -1
0 3 13 267 1
0 3 14 230 2
0 3 15 230 2
0 3 16 13773 -1
0 3 17 1015 1
0 3 18 230 2
0 3 19 531 -1
0 3 20 12683 1
0 3 21 1006 2
0 3 22 1003 -1
